id,label,prediction,statement
13081,0,0,"Says White House adviser Steve Bannon said, ""Nobody can blame you for beating your wife if it's out of love."
2365,0,0,"Rick Scott's prison plan would cut Florida's prison budget in half, close prisons, and release tens of thousands of prisoners early -- murderers, rapists, sex offenders, armed robbers, drug dealers."
12998,1,0,"Says former President Barack Obama's Supreme Court nominations ""required 60 votes."
19045,0,0,"North Carolina Gov. Roy Cooper ""has not left the Governor's Mansion since the start of the #COVID19 crisis."
14075,1,0,"In the current law, if you report harassment, you're the one that has to go into 20 hours of counseling before you can decide whether you were really harassed."
19128,0,0,"Says Gen. David H. Berger, commandant of the U.S. Marine Corps., refused Nancy Pelosi's request to use the Marines for inauguration security, telling her ""we don't work for you."
22264,1,0,"Katie Hobbs ""has voted to double our gas tax."
17446,0,0,"As soon as I endorsed (Supreme Court Justice Daniel Kelly), the Wisconsin Democrats said, let's move the election to two months later."
4198,1,1,Point Pleasant Beach does not own its beaches; they are privately owned and operated by businesses such as Jenkinson's
2218,0,1,Sean Duffy backed plan to privatize Social Security.
13412,0,0,"Voter turnout in 2016 was reduced by approx. 200,000 votes because of WI's photo ID laws."
11638,0,0,"Marijuana is a Schedule I drug, ""which you understand means that you can't do any research about it."
14612,1,0,"Each year ICE detains someone, it costs taxpayers over $50,000. For comparison, by the way, that's four times the amount the federal government spends on each child in our public schools."
4949,1,0,"Sherrod Brown ""has voted with Barack Obama 95 percent of the time."
13955,1,0,We are spending more on affordable housing than we're spending on Dix Park right now.
19523,0,0,"From Europe: 3,964 people have died from adverse drug reactions for COVID-19 'vaccines' – 162,610 injuries."
12181,1,0,Half of all NC legislative candidates are unopposed because of gerrymandering.
4990,1,1,Says the U.S. federal income tax rate was 0 percent until 1913.
20325,0,0,"Says Sens. Joe Manchin and Kyrsten Sinema ""are Republicans … Just look at the way they vote."
17344,0,0,"For coronavirus cases ""in the U.S. 38% of those hospitalized are under 35."
803,0,0,Senator McCain would pay for part of his (health care) plan by making drastic cuts in Medicare — $882-billion worth.
13874,0,0,President Trump signs executive order stripping NFL of 'non-profit' status.
16680,0,0,"Says Thomas Jefferson said ""the government will one day be corrupt and filled with liars and the people will flock to the one who tells the truth."
15786,1,1,Women earn on average 80-cents on the dollar compared to white men doing similar jobs.
13120,0,0,'TrumpCare' would allow insurance execs to personally make millions off your health care.
23302,0,0,"The U.S. Justice Department removed international child sex trafficking from its ""list of offenses that deserve a high degree of attention."
171,1,0,I believe in tax cuts. I believe in being a supply-sider. I cut the income tax I think it was 24 percent. We got 42 percent more revenues.
5976,1,0,I ended up my time as governor with a general fund budget that was smaller than the one I started with.
13351,0,0,"Says John Quincy Adams said, ""If your actions inspire others to dream more, learn more, do more, and become more, you are a leader."
15000,0,0,"US President D. Trump Approves Scholarship for 50,000 African Student to Study in USA 2018"" ​"
22356,0,0,"Video is evidence of a recent increase in robberies in Spain by ""migrants from the Middle East and Africa."
10470,1,0,"A ""working woman"" will earn $7.70 on $10."
22433,0,0,Recent blood clots or strokes in four major athletes are an unwanted effect of COVID-19 vaccines.
20255,0,0,California Has 1.8M More Registered Voters Than It Should
9657,0,0,"Over 214,000 doctors opt out of Obamacare exchanges."
7494,1,1,"Says 97 percent of food stamp benefits ""are paid in the proper amounts to people who are really eligible."
5465,1,0,"Under Republican economic policies, ""the typical American family saw their incomes fall by about 6 percent."
12390,1,0,"Says Charlie Crist ""stood there, over 3 African-American prisoners in chains, on their knees, on the side of the road. Saying that it was a great sight. Saying we needed to bring it to Florida. And you did this — whether you know or not — on the eve of Juneteenth, the day the African-American community celebrates the end of slavery."
9008,1,0,I had the lowest net worth of any American president in the 20th century when I took office.
15374,0,0,"Liberal Democrats"" who back Dan McCready ""cut $716 BILLION from Medicare to fund their healthcare scheme: Obamacare."
21515,0,0,Nobody in any election in America gets 74% of the votes. Ever. It doesn't happen.
16576,0,0,"Says Fox News anchor Shepard Smith stepped down after Attorney General William Barr ""had a closed door meeting with Rupert Murdoch."
6906,1,1,"In 2009, the FBI ""referred more than 71,000"" cases of people failing background checks when trying to buy a gun to another federal agency, ""but U.S. attorneys ultimately prosecuted only 77 of them."
7642,1,1,They've seen employer-supported coverage increase in Massachusetts after this law (Romneycare) was implemented.
8199,1,1,There never really was a 'Hastert Rule.'
22232,0,0,"Security cameras at Nancy Pelosi's San Francisco home malfunctioned ""for the duration of the break-in, so officials have ended their investigation."
19417,0,0,Says Meghan Markle was paid $7 million for giving an interview to Oprah.
15391,1,0,"Says a manufacturing operation in his hometown that made gunstock for Remington rifles ""closed down, we lost those jobs and it's been devastating for my little town."
16479,0,0,"Says instead of arresting a teen who was sneaking into a gym, a Chicago cop ""shot him 53 times."
20751,0,0,"Hochul is an ""interim Governor."
4582,1,0,[A]n extra 8 million Americans [are] projected to join state Medicaid programs in the next few years.
2866,0,0,"Says the state's Medicaid waiver proposal ""has languished in a file cabinet at the Centers for Medicare and Medicaid Services for more than two years."
4560,0,1,"Governor Christie also remains the only Governor since World War II, among both Democrats and Republicans, who failed to have his party win control of at least one legislative body over the course of his term."
16604,1,0,"President Trump has sent 14,000 American troops to the (Middle East) region since May. So he can't tell his political rallies that he's getting troops out of endless wars when he's sending 14 times the amount back into the region."
17731,0,0,"[U.S. Rep. Conor Lamb] said he would NOT vote for [Nancy Pelosi] for Speaker, and did."
18416,0,0,"Says Ruth Bader Ginsburg tweeted, ""I have information that will lead to the arrest of Hillary Clinton."
22500,0,0,Video shows John F. Kennedy Jr. at Donald Trump's presidential inauguration.
23249,0,0,Bill Gates is behind the five recent cases of malaria in the United States.
4887,1,0,"Mayor Barrett saved Milwaukee $25 million, thanks to Gov. Walker's reforms."
15108,1,0,"Says Tony Evers ""wants to cut Wisconsin's prison population in half, a dangerous plan that today would mean releasing thousands of violent criminals back into our communities."
15207,0,1,"West Virginia has ""more veterans per capita"" than any state."
11661,0,0,"If Austin voters reject Proposition 1, a ""completely new City-run"" criminal background check ""process will cost millions in processing fees, additional staff, and bureaucracy"" with taxpayers getting ""the bill."
470,0,0,"John McCain, ""one of the richest people in a Senate filled with millionaires,"" says the solution to the housing crisis is for people to get a ""second job"" and ""skip their vacations."
