,Text,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
15939,new turkish party could cost erdogan support dislodge main opposition poll,0.0,0.0,0.0,0.0,3.0,11.0,11.0,6.0,5.0,0.0,1.0,1.0,4.666666666666667
15940,russian bomber hit militant target in syria deir alzor agency,0.0,0.0,0.0,0.0,4.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0
15941,brexit tycoon bank say russia did not fund campaign to leave the eu,0.0,0.0,0.0,0.0,5.0,13.0,13.0,12.0,1.0,0.0,0.0,0.0,0.0
15942,uk pm may say take allegation of russian interference seriously,0.0,0.0,0.0,0.0,6.0,10.0,10.0,6.0,3.0,1.0,0.0,3.0,5.0
15943,myanmar blame bangladesh for delaying accord on repatriating rohingya,0.0,0.0,0.0,0.0,3.0,9.0,9.0,4.0,4.0,1.0,1.0,1.0,3.0
15944,britain may say action will be taken on sexual abuse in parliament,0.0,0.0,0.0,0.0,2.0,12.0,12.0,10.0,2.0,0.0,1.0,1.0,3.333333333333333
15945,bangladesh police arrest pilot suspected of air attack plot,0.0,0.0,0.0,0.0,1.0,9.0,9.0,7.0,2.0,0.0,0.0,2.0,5.0
15946,ireland say ongoing failure of northern ireland talk deeply concerning,0.0,0.0,0.0,0.0,3.0,9.0,10.0,4.0,6.0,0.0,0.0,1.0,4.0
15947,higher chance of no deal if eu exit talk do not move on quickly minister,0.0,0.0,0.0,0.0,3.0,15.0,15.0,13.0,2.0,0.0,2.0,0.0,3.0
15948,south africa unruly anc branch kick off race to succeed zuma,0.0,0.0,0.0,0.0,6.0,11.0,11.0,10.0,1.0,0.0,1.0,2.0,5.0
15949,factbox how south africa anc will pick zumas successor,0.0,0.0,0.0,0.0,8.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0
15950,german railway under fire for proposal to name train anne frank,0.0,0.0,0.0,0.0,3.0,11.0,11.0,9.0,2.0,0.0,1.0,0.0,2.0
15951,two year after the paris attack france end state of emergency,0.0,0.0,0.0,0.0,3.0,11.0,11.0,10.0,1.0,0.0,0.0,1.0,1.0
15952,brexit agreement more likely than no deal say uk trade minister,0.0,0.0,0.0,0.0,3.0,11.0,11.0,9.0,2.0,0.0,3.0,0.0,4.0
15953,uk fox say hope to confirm eu trade deal with country before brexit,0.0,0.0,0.0,0.0,6.0,13.0,13.0,11.0,2.0,0.0,2.0,0.0,3.0
15954,russia not currently planning action against u medium or social network ria,0.0,0.0,0.0,0.0,6.0,12.0,12.0,8.0,4.0,0.0,0.0,1.0,1.0
15955,kurdish leader departs leaving nephew faced with reconciliation,0.0,0.0,0.0,0.0,1.0,8.0,8.0,4.0,3.0,1.0,1.0,0.0,1.0
15956,man arrested after trying to sell original of bosnia peace treaty,0.0,0.0,0.0,0.0,2.0,11.0,11.0,9.0,2.0,0.0,2.0,1.0,3.0
15957,springer nature block access to certain article in china,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,3.0,0.0,0.0,1.0,3.0
15958,gunfire heard in eritrea capital a protest break out u embassy say,0.0,0.0,0.0,0.0,4.0,12.0,12.0,7.0,5.0,0.0,0.0,2.0,3.0
15959,netherlands to hold referendum on new surveillance law,0.0,0.0,0.0,0.0,1.0,8.0,8.0,5.0,1.0,2.0,0.0,0.0,0.0
15960,uk labour activist say she wa raped advised not to report it,0.0,0.0,0.0,0.0,3.0,12.0,12.0,10.0,2.0,0.0,0.0,0.0,2.0
15961,cargo ship with crew sink in black sea coast guard report,0.0,0.0,0.0,2.0,3.0,11.0,11.0,11.0,0.0,0.0,0.0,1.0,1.0
15962,russia wont hand over suspect in montenegro coup attempt ria,0.0,0.0,0.0,0.0,5.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,1.0
15963,philippine arrest indonesian proislamist militant in marawi,0.0,0.0,0.0,0.0,4.0,7.0,7.0,3.0,3.0,1.0,0.0,0.0,0.0
15964,southeast congo face deadly disaster half a million people displaced ngo,0.0,0.0,0.0,0.0,5.0,11.0,11.0,7.0,4.0,0.0,0.0,3.0,4.0
15965,kuwait ruler reappoints pm state news agency,0.0,0.0,0.0,0.0,3.0,7.0,7.0,6.0,1.0,0.0,0.0,0.0,0.0
15966,russia medvedev say the world shouldnt be dominated by one currency,0.0,0.0,0.0,0.0,2.0,11.0,11.0,7.0,4.0,0.0,0.0,0.0,0.0
15967,rare protest in juntaruled thailand after mourning chaos,0.0,0.0,0.0,0.0,2.0,8.0,8.0,4.0,3.0,1.0,0.0,2.0,5.0
15968,turkey say unacceptable to invite syrian kurdish ypg to astana talk erdogan spokesman,0.0,0.0,0.0,0.0,8.0,12.0,13.0,9.0,3.0,1.0,0.0,1.0,2.0
15969,syrian opposition snc wont participate in russiasponsored congress spokesman,0.0,0.0,0.0,0.0,5.0,9.0,9.0,4.0,3.0,2.0,0.0,1.0,2.0
15970,libyan coast guard intercept nearly migrant east of tripoli,0.0,0.0,0.0,3.0,2.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
15971,british pm may deputy denies inappropriate sexual advance,0.0,0.0,0.0,0.0,4.0,8.0,8.0,5.0,2.0,1.0,0.0,1.0,2.0
15972,detained journalist informed myanmar of filming plan turkish broadcaster say,0.0,0.0,0.0,0.0,3.0,10.0,10.0,3.0,6.0,1.0,0.0,0.0,0.0
15973,turkish activist charged with trying to overthrow government medium,0.0,0.0,0.0,0.0,1.0,9.0,9.0,4.0,5.0,0.0,0.0,2.0,4.0
15974,australian citizenship crisis claim another lawmaker,0.0,0.0,0.0,0.0,1.0,6.0,6.0,2.0,3.0,1.0,0.0,1.0,2.0
15975,asylum seeker refuse to leave papua new guinea camp despite loss of power water,0.0,0.0,0.0,0.0,4.0,14.0,14.0,13.0,1.0,0.0,1.0,3.0,7.0
15976,south korea moon say cannot recognize north korea a nuclear state,0.0,0.0,0.0,0.0,5.0,10.0,11.0,9.0,2.0,0.0,0.0,1.0,1.0
15977,tribal blockade in peru oil block lifted after government deal,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,1.0,1.0,2.0
15978,eu mp threaten cambodia aid and trade over crackdown,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,3.0,0.0,0.0,2.0,2.0
15979,china say will work with south korea towards denuclearization on korean peninsula,0.0,0.0,0.0,0.0,4.0,12.0,12.0,9.0,2.0,1.0,1.0,0.0,2.0
15980,spain high court call puigdemont to testify on thursday,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,3.0,0.0,1.0,0.0,3.0
15981,like any eu citizen belgium catalan asylum fix,0.0,0.0,0.0,0.0,5.0,8.0,8.0,5.0,3.0,0.0,2.0,0.0,3.0
15982,no chateau catalan leader modest belgian exile,0.0,0.0,0.0,0.0,3.0,7.0,7.0,4.0,3.0,0.0,1.0,1.0,2.0
15983,factbox catalonia crisis  whats next,1.0,0.0,0.0,0.0,3.0,6.0,6.0,4.0,2.0,0.0,0.0,1.0,1.0
15984,ousted catalan leader agrees to election summoned to madrid court,0.0,0.0,0.0,0.0,3.0,9.0,10.0,7.0,3.0,0.0,1.0,0.0,2.0
15985,magnitude aftershock hit off new caledonia usgs,0.0,0.0,0.0,2.0,7.0,7.0,7.0,4.0,3.0,0.0,0.0,0.0,0.0
15986,six dead after ambush on malian high court president,0.0,0.0,0.0,0.0,4.0,9.0,9.0,8.0,1.0,0.0,1.0,2.0,5.0
15987,pregnant u teenager moved to iraq from syria official,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
15988,bahrain imposes entry visa on qatar national resident,0.0,0.0,0.0,0.0,2.0,8.0,8.0,4.0,4.0,0.0,0.0,0.0,0.0
15989,northern ireland powersharing talk to extend into wednesday,0.0,0.0,0.0,0.0,3.0,8.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0
15990,world bank approves  million to rebuild liberated iraqi area,0.0,0.0,0.0,3.0,3.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
15991,britain accelerates brexit plan divorce talk also to speed up,0.0,0.0,0.0,0.0,2.0,10.0,10.0,7.0,2.0,1.0,0.0,1.0,1.0
15992,u to vote against un resolution calling for end to cuba embargo,0.0,0.0,0.0,0.0,5.0,11.0,12.0,8.0,4.0,0.0,0.0,1.0,1.0
15993,turkish passenger plane make unscheduled stop in ukraine,0.0,0.0,0.0,0.0,2.0,8.0,8.0,4.0,3.0,1.0,0.0,0.0,0.0
15994,u welcome china south korea bid to improve tie despite antimissile dispute,0.0,0.0,0.0,0.0,5.0,12.0,12.0,7.0,4.0,1.0,2.0,2.0,6.75
15995,russia invite syrian kurd to people congress kurdish official,0.0,0.0,0.0,0.0,4.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
15996,un condemns civilian death from air attack in east libya,0.0,0.0,0.0,0.0,3.0,10.0,10.0,8.0,2.0,0.0,0.0,2.0,4.0
15997,merkel preaches tolerance religious freedom at reformation ceremony,0.0,0.0,0.0,0.0,2.0,8.0,8.0,2.0,5.0,1.0,2.0,0.0,3.0
15998,man seized over benghazi attack is syrian linked to suspected ringleader libyan official,0.0,0.0,0.0,0.0,4.0,13.0,13.0,8.0,5.0,0.0,0.0,1.0,1.0
15999,egypt say bomb militant responsible for western desert attack,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,2.0,1.0,1.0,3.0,5.0
16000,dutch authority try to avoid russian air ban over schiphol landing slot,0.0,0.0,0.0,0.0,3.0,12.0,12.0,8.0,4.0,0.0,0.0,2.0,4.0
16001,italy berlusconi probed over deadly mafia bombing source,0.0,0.0,0.0,4.0,2.0,8.0,8.0,6.0,2.0,0.0,0.0,1.0,1.0
16002,iraqi authority gain first foothold at kurdish frontier with turkey,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,4.0,0.0,1.0,0.0,1.0
16003,iraq to pay kurdish peshmerga civil servant say pm,0.0,0.0,0.0,0.0,5.0,9.0,9.0,6.0,3.0,0.0,1.0,0.0,1.0
16004,exclusive kenyan supreme court judge denied extra security after shooting  source,0.0,0.0,0.0,0.0,4.0,12.0,12.0,8.0,4.0,0.0,4.0,0.0,6.0
16005,taliban increase influence territory in afghanistan u watchdog,0.0,0.0,0.0,0.0,4.0,8.0,8.0,2.0,5.0,1.0,0.0,1.0,3.0
16006,belgian prosecutor charge two over foiled attack on highspeed train,0.0,0.0,0.0,0.0,1.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,1.0
16007,seven killed a israel destroys tunnel dug under gaza border,0.0,0.0,0.0,0.0,3.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0
16008,brexit minister say basic eu deal likely even if trade talk fail,0.0,0.0,0.0,0.0,3.0,12.0,12.0,11.0,1.0,0.0,4.0,1.0,6.0
16009,those who boycott syrian congress may be sidelined russia warns,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,1.0
16010,kremlin say russia not accused in u case against extrump aide,0.0,0.0,0.0,0.0,5.0,11.0,11.0,7.0,4.0,0.0,0.0,1.0,1.0
16011,colombia authorizes air raid against dissident farc crime gang,0.0,0.0,0.0,0.0,5.0,9.0,9.0,5.0,4.0,0.0,0.0,3.0,6.0
16012,assad set sight on kurdish area risking new syria conflict,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,3.0,0.0,0.0,1.0,1.0
16013,a france emergency rule end macron defends new antiterrorism law,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,2.0,1.0,0.0,0.0,0.0
16014,twelve killed in mexico violence between suspected fuel thief,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,0.0
16015,russia sochi to host syrian people congress on nov ria cite source,0.0,0.0,0.0,2.0,7.0,12.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0
16016,syrian government say ready to take part in moscowbacked congress,0.0,0.0,0.0,0.0,2.0,10.0,10.0,7.0,2.0,1.0,1.0,0.0,1.0
16017,south africa zuma asks court to set aside report on influencepeddling,0.0,0.0,0.0,0.0,3.0,11.0,11.0,10.0,0.0,1.0,1.0,0.0,2.0
16018,czech election winner babis to seek minority government,0.0,0.0,0.0,0.0,2.0,8.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0
16019,iran say no need to increase missile range a can already hit u force,0.0,0.0,0.0,0.0,3.0,14.0,14.0,11.0,3.0,0.0,0.0,1.6666666666666663,2.333333333333333
16020,lebanese army get two a lightattack aircraft from u,0.0,0.0,0.0,2.0,4.0,9.0,9.0,6.0,2.0,1.0,0.0,0.0,0.0
16021,turkey iran agree to discus russia syrian congress proposal,0.0,0.0,0.0,0.0,4.0,9.0,9.0,7.0,2.0,0.0,1.0,0.0,2.0
16022,trump ha warm rapport with philippine duterte official,0.0,0.0,0.0,0.0,3.0,8.0,8.0,4.0,4.0,0.0,3.0,0.0,5.0
16023,u see china in retrenchment on move toward market economy u official,0.0,0.0,0.0,0.0,5.0,11.0,12.0,9.0,2.0,1.0,0.0,0.0,1.0
16024,moscow invite syrian group to november peace congress in russia,0.0,0.0,0.0,4.0,4.0,10.0,10.0,8.0,2.0,0.0,1.0,0.0,1.0
16025,shelling hit besieged syrian ghouta school gate after aid delivery,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,3.0,0.0,0.0,0.0,0.0
16026,kenyan opposition leader call for petition against vote won by kenyatta,0.0,0.0,0.0,0.0,2.0,11.0,11.0,7.0,4.0,0.0,0.0,2.0,3.0
16027,nigeria president buhari plan to expand his cabinet,0.0,0.0,0.0,0.0,3.0,8.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0
16028,iraqi preparing to take control of crossing between kurdistan region and syria,0.0,0.0,0.0,0.0,3.0,12.0,12.0,7.0,5.0,0.0,0.0,0.0,0.0
16029,russian submarine fire cruise missile at islamic state target in syria deir alzor ria,0.0,0.0,0.0,0.0,9.0,14.0,14.0,10.0,4.0,0.0,0.0,0.0,0.0
16030,catalan belgian lawyer to fight spanish mentality,0.0,0.0,0.0,0.0,3.0,7.0,7.0,3.0,4.0,0.0,0.0,1.0,3.0
16031,german police arrest syrian suspect avert major terrorist attack,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,0.0,2.0,3.0
16032,bahrain court sentence men on terrorism charge,0.0,0.0,0.0,2.0,1.0,7.0,7.0,4.0,3.0,0.0,1.0,1.0,3.0
16033,new cyprus talk must offer clarity to turk cypriot official say,0.0,0.0,0.0,0.0,4.0,11.0,11.0,8.0,3.0,0.0,1.0,0.0,3.0
16034,iran seen a winner after iraq kurd lose referendum gamble,0.0,0.0,0.0,0.0,3.0,10.0,10.0,9.0,1.0,0.0,0.0,2.0,2.0
16035,police arrest japanese man after body part found in apartment,0.0,0.0,0.0,0.0,2.0,10.0,10.0,8.0,2.0,0.0,0.0,0.0,0.0
16036,belgium pm say did not invite ousted catalan leader to brussels,0.0,0.0,0.0,0.0,5.0,11.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0
16037,support for an independent catalonia rise to threeyear high poll,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,3.0,1.0,2.0,0.0,3.666666666666667
16038,blast hit afghan capital kabul numerous casualty,0.0,0.0,0.0,0.0,3.0,7.0,7.0,4.0,3.0,0.0,0.0,2.0,2.0
16039,kenya opposition leader proposes people assembly,0.0,0.0,0.0,0.0,3.0,6.0,6.0,3.0,3.0,0.0,0.0,1.0,2.0
16040,blast in afghan capital cause numerous casualty,0.0,0.0,0.0,0.0,2.0,7.0,7.0,4.0,3.0,0.0,0.0,2.0,2.0
16041,islamic state claim responsibility for blast in afghan capital kabul,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,2.0,1.0,1.0,1.0,3.0
16042,turkish mayor say forced to quit in erdogan purge of local government,0.0,0.0,0.0,0.0,2.0,12.0,12.0,9.0,3.0,0.0,0.0,1.0,1.0
16043,eu barnier is ready to speed up brexit negotiation,0.0,0.0,0.0,0.0,4.0,9.0,9.0,7.0,1.0,1.0,1.0,0.0,1.0
16044,tension rise a australia start to dismantle papua new guinea detention center,0.0,0.0,0.0,0.0,5.0,12.0,12.0,8.0,4.0,0.0,0.0,1.0,1.0
16045,german fdp leader press green to compromise on immigration,0.0,0.0,0.0,0.0,5.0,9.0,9.0,7.0,1.0,1.0,2.0,0.0,2.0
16046,seven rohingya refugee drown a crossing to bangladesh end in grief,0.0,0.0,0.0,0.0,3.0,11.0,11.0,7.0,4.0,0.0,0.0,1.0,2.0
16047,sacked catalan leader puigdemont say accepts snap election not seeking asylum,0.0,0.0,0.0,0.0,3.0,11.0,11.0,6.0,5.0,0.0,1.0,0.0,1.0
16048,kremlin syria oil high on putin agenda on trip to iran on wed,0.0,0.0,0.0,0.0,5.0,11.0,13.0,12.0,1.0,0.0,0.0,0.0,1.0
16049,china south korea agree to mend tie after thaad standoff,0.0,0.0,0.0,0.0,8.0,10.0,10.0,9.0,1.0,0.0,2.0,0.0,3.0
16050,beijing seen poised for fresh south china sea assertiveness,0.0,0.0,0.0,0.0,4.0,9.0,9.0,7.0,1.0,1.0,2.0,0.0,3.0
16051,sri lanka say keen for early conclusion of china trade deal,0.0,0.0,0.0,0.0,3.0,11.0,11.0,10.0,1.0,0.0,1.0,0.3333333333333333,3.0
16052,spain constitutional court cancel catalonia declaration of independence,0.0,0.0,0.0,0.0,4.0,8.0,8.0,4.0,1.0,3.0,2.0,0.0,3.0
16053,xi top china party official make symbolic visit to shanghai,0.0,0.0,0.0,0.0,3.0,10.0,10.0,7.0,3.0,0.0,1.0,0.0,1.0
16054,spain supreme court begin rebellion proceeding against catalan lawmaker,0.0,0.0,0.0,0.0,4.0,9.0,9.0,3.0,6.0,0.0,2.0,1.0,5.0
16055,spanish prosecutor accuses sacked catalan leader of rebellion,0.0,0.0,0.0,0.0,2.0,8.0,8.0,3.0,5.0,0.0,0.0,1.0,2.0
16056,tunnel collapse may have killed after north korea nuclear test japanese broadcaster,0.0,0.0,0.0,3.0,4.0,12.0,12.0,8.0,3.0,1.0,0.0,1.0,1.0
16057,msf say closing most cholera center in yemen a epidemic wane,0.0,0.0,0.0,0.0,4.0,11.0,11.0,8.0,3.0,0.0,0.0,2.0,3.0
16058,serbia president eye early parliamentary vote,0.0,0.0,0.0,0.0,1.0,6.0,6.0,4.0,1.0,1.0,0.0,0.0,0.0
16059,spain cabinet to hold special meeting at gmt,0.0,0.0,0.0,4.0,4.0,8.0,8.0,5.0,3.0,0.0,1.0,0.0,1.0
16060,turkey pm confirms iraqi government in control of main land border,0.0,0.0,0.0,0.0,4.0,11.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0
16061,france macron accepts invite to visit russia ria,0.0,0.0,0.0,0.0,6.0,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0
16062,philippine military kill escaping islamist militant in marawi,0.0,0.0,0.0,0.0,3.0,8.0,8.0,3.0,5.0,0.0,0.0,1.0,1.0
16063,un pick norwegian for myanmar role a tension simmer over rohingya crisis,0.0,0.0,0.0,0.0,5.0,12.0,12.0,8.0,4.0,0.0,0.0,3.0,4.0
16064,turkey erdogan take legal action after lawmaker call him fascist dictator,0.0,0.0,0.0,0.0,2.0,11.0,11.0,7.0,4.0,0.0,0.0,2.0,3.0
16065,china say position on thaad system in south korea ha not changed,0.0,0.0,0.0,0.0,8.0,12.0,12.0,10.0,2.0,0.0,0.0,0.0,1.0
16066,china considers threeyear jail term for disrespecting national anthem flag,0.0,0.0,0.0,0.0,1.0,10.0,10.0,6.0,3.0,1.0,0.0,1.0,2.0
16067,indonesian police kill two terrorist on eastern island,0.0,0.0,0.0,0.0,1.0,8.0,8.0,5.0,3.0,0.0,0.0,1.0,1.0
16068,thailand political activity ban stay for now pm,0.0,0.0,0.0,0.0,3.0,8.0,8.0,5.0,3.0,0.0,0.0,0.0,0.0
16069,north korea hacked daewoo shipbuilding took warship blueprint south korea lawmaker,0.0,0.0,0.0,0.0,6.0,10.0,11.0,7.0,3.0,1.0,0.0,0.0,0.0
16070,new zealand pm say ban on foreign home buyer to start early,0.0,0.0,0.0,4.0,4.0,12.0,12.0,10.0,2.0,0.0,0.0,0.0,0.0
16071,nato chief urge full implementation of north korean sanction to counter global threat,0.0,0.0,0.0,0.0,6.0,13.0,13.0,10.0,2.0,1.0,2.0,1.0,6.0
16072,japan to launch crackdown on asylum seeker yomiuri,0.0,0.0,0.0,0.0,2.0,8.0,8.0,6.0,2.0,0.0,1.0,1.0,2.0
16073,china south korea agree to get relation back on track,0.0,0.0,0.0,0.0,3.0,10.0,10.0,9.0,1.0,0.0,2.0,0.0,3.0
16074,singapore minister say he and his colleague all prepared to become next pm if called upon,0.0,0.0,0.0,0.0,3.0,16.0,16.0,12.0,4.0,0.0,2.0,0.0,2.0
16075,jakarta close hotel targeted by islamist for alleged vice,0.0,0.0,0.0,0.0,2.0,9.0,9.0,5.0,4.0,0.0,0.0,2.0,3.0
16076,magnitude undersea quake hit near new caledonia no tsunami,0.0,0.0,0.0,2.0,3.0,9.0,9.0,5.0,4.0,0.0,0.0,0.0,0.0
16077,fake news hurt trust in medium mainstream outlet fare better poll,0.0,0.0,0.0,0.0,1.0,11.0,11.0,10.0,1.0,0.0,2.0,2.0,5.5
16078,wife of chechen accused of putin assassination plot shot dead near kiev,0.0,0.0,0.0,0.0,4.0,11.0,12.0,9.0,2.0,1.0,0.0,2.0,3.0
16079,british government extends northern ireland talk deadline,0.0,0.0,0.0,0.0,3.0,7.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0
16080,court order nigeria to pay  million to war victim,0.0,0.0,0.0,7.0,2.0,9.0,10.0,8.0,2.0,0.0,1.0,1.0,3.0
16081,chile pinera say spending plan would cost  billion,0.0,0.0,0.0,2.0,2.0,9.0,9.0,7.0,2.0,0.0,0.0,0.0,1.0
16082,british government extends northern ireland talk deadline,0.0,0.0,0.0,0.0,2.0,7.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0
16083,czech babis gain possible support in bid for minority government,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,4.0,0.0,2.0,0.0,3.666666666666667
16084,britain move to tackle abuse in a bastion of tradition parliament,0.0,0.0,0.0,0.0,1.0,11.0,11.0,7.0,4.0,0.0,1.0,1.0,3.333333333333333
16085,major venezuelan opposition party to boycott local poll,0.0,0.0,0.0,0.0,2.0,8.0,8.0,5.0,3.0,0.0,0.0,2.0,4.0
16086,german party start to find common ground in coalition talk,0.0,0.0,0.0,0.0,1.0,10.0,10.0,9.0,1.0,0.0,0.0,0.0,0.0
16087,finnish president say joining nato would require referendum,0.0,0.0,0.0,0.0,5.0,8.0,8.0,3.0,5.0,0.0,0.0,0.0,1.0
16088,u capture suspected benghazi attack militant,0.0,0.0,0.0,0.0,3.0,6.0,6.0,2.0,4.0,0.0,0.0,1.0,1.0
16089,trump name suspect captured for role in benghazi attack on american,0.0,0.0,0.0,4.0,3.0,11.0,11.0,7.0,4.0,0.0,1.0,2.0,4.0
16090,cameroon court sentence opposition leader to year in prison,0.0,0.0,0.0,2.0,1.0,9.0,9.0,6.0,3.0,0.0,1.0,2.0,5.0
16091,convoy roll into damascus suburb with aid for un,0.0,0.0,0.0,5.0,4.0,9.0,9.0,8.0,1.0,0.0,0.0,0.0,0.0
16092,u qatar agree to further curb on terrorist financing,0.0,0.0,0.0,0.0,3.0,9.0,9.0,6.0,3.0,0.0,1.0,0.0,3.0
16093,at least five killed in east congo clash human right watch,0.0,0.0,0.0,0.0,5.0,11.0,11.0,11.0,0.0,0.0,1.0,2.0,3.333333333333333
16094,wfp chief get pledge from congo president on food aid access,0.0,0.0,0.0,0.0,4.0,11.0,11.0,10.0,1.0,0.0,1.0,0.0,2.0
16095,u pledge up to  million for security in sahel region,0.0,0.0,0.0,2.0,3.0,11.0,11.0,9.0,2.0,0.0,2.0,0.0,3.0
16096,turkey threatens legal action after lawmaker call erdogan fascist dictator,0.0,0.0,0.0,0.0,2.0,10.0,10.0,5.0,5.0,0.0,0.0,2.0,3.0
16097,argentina macri vow to pursue tax labor pension reform,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,2.0,0.0,3.0
16098,kenyan president kenyatta win percent of vote in repeat election,0.0,0.0,0.0,2.0,3.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
16099,one body found near wreckage of russian helicopter off svalbard,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
16100,afghan taliban say kidnapped u professor is seriously ill,0.0,0.0,0.0,0.0,4.0,9.0,9.0,5.0,4.0,0.0,0.0,2.0,3.0
16101,france release brother of exburkina president compaore,0.0,0.0,0.0,0.0,3.0,7.0,7.0,2.0,5.0,0.0,0.0,0.0,0.0
16102,liberia johnson sirleaf reject accusation of election interference,0.0,0.0,0.0,0.0,3.0,8.0,8.0,2.0,5.0,1.0,0.0,3.0,5.0
16103,france keen to avoid student anger plan billion euro university reform,0.0,0.0,0.0,1.0,1.0,11.0,11.0,8.0,3.0,0.0,1.0,2.333333333333333,6.0
16104,brazil meirelles joke about a vice presidential candidacy,0.0,0.0,0.0,0.0,2.0,8.0,8.0,5.0,2.0,1.0,1.0,1.0,4.0
16105,china warns against attempt to contain beijing before trump visit,0.0,0.0,0.0,0.0,3.0,10.0,10.0,6.0,4.0,0.0,1.0,1.0,3.0
16106,senior tanzania ruling party mp quits cite democracy concern,0.0,0.0,0.0,0.0,4.0,9.0,9.0,6.0,3.0,0.0,0.0,1.0,1.6666666666666667
16107,uk johnson say jewish homeland declaration term not fully realized,0.0,0.0,0.0,4.0,4.0,10.0,10.0,6.0,3.0,1.0,0.0,0.0,1.0
16108,putin open monument to stalin victim dissident cry foul,0.0,0.0,0.0,0.0,2.0,9.0,9.0,7.0,2.0,0.0,1.0,3.0,6.666666666666667
16109,austrian coalition talk begin in earnest with hunt for saving,0.0,0.0,0.0,0.0,1.0,10.0,10.0,7.0,3.0,0.0,1.0,0.0,2.0
16110,british government extends northern ireland talk deadline,0.0,0.0,0.0,0.0,3.0,7.0,7.0,1.0,6.0,0.0,0.0,0.0,0.0
16111,argentina head prosecutor resigns under government pressure,0.0,0.0,0.0,0.0,1.0,7.0,7.0,2.0,5.0,0.0,0.0,0.0,1.0
16112,bahrain convict activist family member militant suspect,0.0,0.0,0.0,0.0,1.0,7.0,7.0,2.0,5.0,0.0,0.0,1.0,3.0
16113,detained ethiopian opposition chief bailed two year after protest party,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,4.0,0.0,0.0,2.0,4.0
16114,britain may deeply concerned over report of sexual harassment in parliament,0.0,0.0,0.0,0.0,2.0,11.0,11.0,7.0,4.0,0.0,0.0,2.0,6.0
16115,nigeria buhari sack top civil servant after corruption probe,0.0,0.0,0.0,0.0,2.0,9.0,9.0,6.0,3.0,0.0,2.0,1.0,4.0
16116,uk parliament speaker there must be zero tolerance of sexual harassment,0.0,0.0,0.0,0.0,3.0,11.0,11.0,7.0,4.0,0.0,1.0,1.0,6.0
16117,kurdish party opposed to barzani report attack on office overnight,0.0,0.0,0.0,0.0,2.0,10.0,10.0,6.0,4.0,0.0,0.0,1.0,1.0
16118,kenya president dialogue with opposition must wait until court case done,0.0,0.0,0.0,0.0,1.0,11.0,11.0,8.0,3.0,0.0,1.0,1.0,6.0
