,Text,Punctuation,Tags,Citations,Numeric,Capitals,Unique_Words,Word_Counts,Short_Words,Medium_Words,Long_Words,Positive_Score,Negative_Score,Intensity_Score
16886,antarctica is not a continent,0.0,0.0,0.0,0.0,1.0,5.0,5.0,3.0,2.0,0.0,0.0,0.0,0.0
16887,barack obama and joe biden oppose new drilling at home and oppose nuclear power,0.0,0.0,0.0,0.0,4.0,12.0,14.0,12.0,2.0,0.0,0.0,2.0,5.0
16888,should democrat get their way every income tax bracket will increase on jan every single one,0.0,0.0,0.0,5.0,4.0,15.0,16.0,13.0,3.0,0.0,1.0,0.0,3.0
16889,on immigration reform marco rubio all along ha been saying we have to have border security first and then he get on spanish tv he end up saying no no that will never get in the way,0.0,0.0,1.5,0.0,9.0,31.0,37.0,34.0,2.0,1.0,3.0,0.0,4.0
16890,a government report show that alternative to the keystone xl pipeline are worse for the environment,0.0,0.0,1.0,0.0,4.0,15.0,16.0,11.0,3.0,2.0,0.0,1.0,3.0
16891,a donald trump supporter held a sign at his rally mocking a dead migrant child,0.0,0.0,0.5,0.0,3.0,13.0,15.0,12.0,3.0,0.0,3.0,2.0,9.0
16892,say gov scott walker didnt balance the budget so we now have a larger state deficit month into his term than we did when he wa elected,0.0,0.0,1.5,2.0,4.0,26.0,27.0,24.0,3.0,0.0,0.0,0.0,1.0
16893,video show volodymr zelenskyy singing endless love with his wife,0.0,0.0,1.0,0.0,5.0,10.0,10.0,6.0,4.0,0.0,1.0,1.0,4.0
16894,say the pen nancy pelosi used to sign the article of impeachment cost  per pen,0.0,0.0,0.5,4.0,3.0,14.0,16.0,14.0,1.0,1.0,0.0,0.0,0.0
16895,under a new federal regulation it will cost pinellas county  million to fix a single ditch,0.0,0.0,0.5,2.0,3.0,16.0,17.0,13.0,4.0,0.0,1.0,0.0,2.0
16896,under rick perry watch a governor over six million texan have no health care coverage including one million child homeowner suffer from the highest insurance rate in the country and college tuition ha skyrocketed percent,0.0,0.0,0.0,3.0,4.0,33.0,35.0,22.0,12.0,1.0,1.0,1.0,2.0
16897,email quote maureen dowd column that obama ha received suspicious contribution from saudi arabia iran and china,0.0,0.0,0.0,0.0,8.0,17.0,17.0,13.0,3.0,1.0,1.0,1.0,3.0
16898,say the united state loses billion dollar a year on illegal immigration not including the terrible drug flow top border security including a wall is  billion pay for itself in two month,0.0,0.0,0.5,5.0,11.0,29.0,33.0,25.0,7.0,1.0,2.0,2.0,5.0
16899,every single day in this country people are deported and the vast majority of those people that are deported arent criminal,0.0,0.0,0.0,4.0,1.0,18.0,21.0,16.0,5.0,0.0,1.0,1.0,2.0
16900,under mayor angel taveras providence bond rating wa downgraded from a to bbb two step above junkbond status,0.0,0.0,0.5,0.0,9.0,18.0,18.0,14.0,4.0,0.0,3.0,0.0,4.0
16901,an image show rep marjorie taylor greene in front of a cross with a figurine of former president donald trump on it,0.0,0.0,0.0,0.0,8.0,20.0,22.0,19.0,3.0,0.0,1.0,1.0,5.0
16902,confederate veteran were conferred with many of the same benefit of other united state military veteran by act of congress back in and,0.0,0.0,0.0,8.0,5.0,20.0,23.0,16.0,6.0,1.0,2.0,0.0,2.0
16903,because of obamacare people premium are going up percent,0.0,0.0,0.5,6.0,2.0,9.0,9.0,5.0,4.0,0.0,1.0,0.0,1.0
16904,the interior department is in charge of salmon while theyre in fresh water but the commerce department handle them when theyre in saltwater,0.0,0.0,0.0,0.0,5.0,18.0,23.0,18.0,5.0,0.0,1.0,0.0,1.0
16905,kamala harris said disaster aid should go to nonwhite citizen first,0.0,0.0,0.0,0.0,2.0,11.0,11.0,8.0,3.0,0.0,0.0,1.0,3.0
16906,say hillary clinton ha been saying lately that she think that i am not qualified to be president,0.0,0.0,0.5,0.0,4.0,17.0,18.0,14.0,4.0,0.0,1.0,0.0,3.0
16907,some of you are being injected with saline because it would look too suspicious if everybody died at the same time,0.0,0.0,0.0,0.0,1.0,21.0,21.0,17.0,4.0,0.0,0.0,2.0,5.0
16908,say broken compact fluorescent light bulb allegedly cause migraine and epilepsy attack,0.0,0.0,0.5,0.0,1.0,12.0,12.0,7.0,4.0,1.0,2.0,1.0,3.0
16909,say scott brown voted to reward company to ship job overseas,0.0,0.0,1.5,0.0,3.0,10.0,11.0,9.0,2.0,0.0,1.0,0.0,2.0
16910,the green new deal would put a  tax burden on every household,0.0,0.0,0.5,6.0,4.0,13.0,13.0,12.0,1.0,0.0,1.0,1.0,4.0
16911,currently were at percent of our child born out of wedlock,0.0,0.0,0.0,2.0,1.0,10.0,11.0,8.0,3.0,0.0,0.0,0.0,0.0
16912,nearly florida voter may not be citizen,0.0,0.0,0.0,6.0,2.0,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0
16913,video show president joe biden recalling an alien encounter,0.0,0.0,0.0,0.0,4.0,9.0,9.0,6.0,3.0,0.0,0.0,0.0,1.0
16914,cocacola ha lost  bil in market value a people are boycotting coke for their try to be less white statement,0.0,0.0,0.0,1.0,4.0,21.0,21.0,18.0,3.0,0.0,2.0,3.0,5.0
16915,kansa ha not elected somebody other than a republican to the u senate since before the wizard of oz hit the movie theater,0.0,0.0,0.0,0.0,8.0,21.0,23.0,19.0,4.0,0.0,0.0,0.0,0.0
16916,new jersey network is the only news station which cover new jersey government,0.0,0.0,0.0,0.0,5.0,11.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0
16917,a massive federal computer network will make your medical record available to million of people with a complete lack of privacy and confidentiality while doctor and hospital who dont take part face stiff penalty,0.0,0.0,3.5,0.0,1.0,31.0,34.0,22.0,11.0,1.0,1.0,3.0,8.0
16918,say exlt gov evelyn sanguinetti publicly did not stand in opposition to former gov bruce rauners decision to sign a bill that expanded the public funding of abortion in illinois,0.0,0.0,1.0,0.0,9.0,27.0,30.0,21.0,8.0,1.0,1.0,1.0,3.0
16919,say the wyoming state park department said it discovered what look like a giant root system stemming from the base of the devil tower,0.0,0.0,0.5,0.0,7.0,22.0,24.0,20.0,4.0,0.0,1.0,1.0,6.0
16920,babysitter on crystal meth eats monthold baby,0.0,0.0,0.0,1.0,1.0,7.0,7.0,4.0,3.0,0.0,0.0,0.0,2.0
16921,both democrat and republican are advocating for the use of student test score to measure teacher effectiveness,0.0,0.0,0.0,0.0,3.0,17.0,17.0,10.0,6.0,1.0,1.0,0.0,1.0
16922,donald trump appeasement of putin wasnt just a personal act of treason it the republican party official position,0.0,0.0,0.0,0.0,5.0,17.0,18.0,12.0,5.0,1.0,2.0,1.0,6.333333333333333
16923,say twothirds of group targeted for irs scrutiny were not conservative,0.0,0.0,0.0,0.0,4.0,11.0,11.0,7.0,3.0,1.0,0.0,0.0,2.0
16924,video show joe biden ha a body double,0.0,0.0,0.0,0.0,3.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,1.0
16925,six of the nation wealthiest county according to median income are in and around the washington dc area,0.0,0.0,0.5,2.0,4.0,17.0,18.0,15.0,3.0,0.0,0.0,0.0,0.0
16926,just in actor vin deisel dy after a failed attempt to perfect a stunt on set ub,0.0,0.0,0.5,0.0,13.0,16.0,17.0,15.0,2.0,0.0,2.0,1.0,4.333333333333333
16927,video show abortion right activist urging woman to run on down to the abortion clinic if they get pregnant,0.0,0.0,1.0,0.0,1.0,17.0,19.0,15.0,4.0,0.0,1.0,1.0,5.333333333333333
16928,a massachusetts governor mitt romney used a lineitem veto to cut million of dollar for firefighting equipment including firefighter coat pant helmet and boot,0.0,0.0,1.5,0.0,4.0,23.0,24.0,16.0,5.0,3.0,0.0,2.0,3.0
16929,say democrat are on vacation until may and refuse to come back to sign a bill to help small business,0.0,0.0,1.0,1.0,3.0,18.0,20.0,17.0,3.0,0.0,2.0,1.0,4.0
16930,president obama told people to skip coming here la vega for convention and meeting,0.0,0.0,0.5,0.0,4.0,14.0,14.0,11.0,3.0,0.0,0.0,0.0,0.0
16931,this image show the victim of the school shooting in uvalde texas,0.0,0.0,0.0,0.0,3.0,11.0,12.0,11.0,1.0,0.0,0.0,0.0,1.0
16932,democrat want open border so they can bring in and amnesty ten of million of illegal alien  thats their electoral strategy,0.0,0.0,0.0,0.0,1.0,21.0,22.0,16.0,6.0,0.0,3.0,1.0,6.0
16933,say common core is a federal mandate,0.0,0.0,0.0,0.0,3.0,7.0,7.0,5.0,2.0,0.0,0.0,0.0,0.0
16934,say there are home for sale on and around oswego lake right now for under  that anyone is welcome to buy,0.0,0.0,0.5,6.0,3.0,21.0,22.0,21.0,1.0,0.0,2.0,0.0,3.083333333333333
16935,a attorney general i have prosecuted judge district attorney and other public official across texas who violated that public trust who have been corrupted,0.0,0.0,0.0,0.0,3.0,20.0,24.0,16.0,8.0,0.0,1.0,0.0,1.0
16936,a duck quack doesnt echo and nobody can figure out why,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,0.0,0.0,1.0,2.0
16937,of american dont believe a word the mainstream medium put out so everyone who think biden won are only of the population,0.0,0.0,1.0,4.0,2.0,20.0,22.0,17.0,5.0,0.0,0.0,0.0,5.0
16938,the majority of my contribution have been from private individual giving  on average not from pac not from group,0.0,0.0,1.0,3.0,4.0,17.0,20.0,15.0,4.0,1.0,1.0,0.0,1.0
16939,say georgia th congressional district represented by john lewis is in horrible shape and falling apart not to mention crime infested,0.0,0.0,0.5,1.0,4.0,21.0,21.0,13.0,6.0,2.0,0.0,3.0,4.0
16940,this kind of snowstorm happens every or year,0.0,0.0,0.0,4.0,1.0,8.0,8.0,6.0,2.0,0.0,1.0,0.0,2.0
16941,when bill nye said the earth is a closed system he suggested space exploration is impossible,0.0,0.0,1.0,0.0,4.0,15.0,16.0,13.0,2.0,1.0,0.0,1.0,1.0
16942,president barack obama is the first president in history to cut medicare by  billion,0.0,0.0,0.0,3.0,4.0,14.0,15.0,10.0,5.0,0.0,0.0,1.0,1.0
16943,the richest taxpayer are taxed at a lower rate than a ayear worker,0.0,0.0,0.0,8.0,1.0,12.0,13.0,10.0,3.0,0.0,0.0,0.0,0.0
16944,farouk is on fire,0.0,0.0,0.0,0.0,1.0,4.0,4.0,4.0,0.0,0.0,0.0,0.0,0.0
16945,the tax foundation figure rhode island a the th highest state for state and local tax burden per caput in the country were the th worst in the country for the business tax index were the rd highest per caput in the country for all tax,0.0,0.0,0.0,4.0,7.0,24.0,46.0,39.0,7.0,0.0,0.0,2.0,4.0
16946,terrorism and terrorist attack in the united state and europe have gotten to a point where it not even being reported,0.0,0.0,0.5,0.0,4.0,20.0,21.0,18.0,3.0,0.0,1.0,2.0,4.0
16947,thanks to the strong charter school reform put in place while i wa senate president the online charter school ecot wa caught and is out of business,0.0,0.0,1.0,0.0,8.0,23.0,27.0,23.0,4.0,0.0,2.0,0.0,2.0
16948,cdc announces that student may be kept from parent overnight a ohio set up covid fema camp,0.0,0.0,0.0,2.0,13.0,17.0,17.0,14.0,3.0,0.0,0.0,0.0,0.0
16949,state will cast their electoral vote for trump and for biden which will lead to a second trump term,0.0,0.0,0.5,1.0,6.0,16.0,19.0,18.0,1.0,0.0,4.0,0.0,8.0
16950,say gov scott walker signed abortion sex education and discrimination bill in secret,0.0,0.0,0.5,0.0,4.0,13.0,13.0,10.0,2.0,1.0,0.0,1.0,1.0
16951,say the nc election board received no call after alerting bladen county voter to possible absentee ballot fraud,0.0,0.0,1.0,0.0,5.0,18.0,18.0,13.0,5.0,0.0,0.0,2.0,3.0
16952,president putin ban mandatory vaccination in russia,0.0,0.0,0.0,0.0,3.0,7.0,7.0,4.0,2.0,1.0,0.0,0.0,0.0
16953,say every year air pollution protection are delayed another people will die prematurely,0.0,0.0,0.5,5.0,2.0,13.0,13.0,8.0,4.0,1.0,2.0,0.0,5.0
16954,photo that show covid test swab labeled positive and negative prof that the test are fixed,0.0,0.0,0.0,2.0,6.0,14.0,16.0,13.0,3.0,0.0,1.0,1.0,3.0
16955,say joe bidens irs reform proposal would require bank and credit union to hand over private information about routine transaction to the irs,0.0,0.0,0.5,0.0,9.0,21.0,23.0,17.0,4.0,2.0,1.0,0.0,2.0
16956,say president barack obama once said the american dream is to be donald trump,0.0,0.0,0.5,0.0,8.0,14.0,14.0,12.0,2.0,0.0,2.0,0.0,3.333333333333333
16957,year ago the world wa degree warmer celsius than it is today,0.0,0.0,0.0,6.0,1.0,12.0,12.0,11.0,1.0,0.0,0.0,0.0,0.0
16958,between june and july cnn interviewed israeli public official versus one palestinian official,0.0,0.0,1.0,6.0,8.0,12.0,13.0,7.0,4.0,2.0,0.0,0.0,0.0
16959,of the folk who have student loan do not have a college diploma fouryear diploma these are people who are truck driver and who are nail technician and nurse aide,0.0,0.0,0.0,2.0,1.0,23.0,30.0,24.0,6.0,0.0,0.0,0.0,0.0
16960,the united nation ha conducted successful peacekeeping mission and negotiation,0.0,0.0,0.5,3.0,3.0,10.0,10.0,5.0,3.0,2.0,1.0,0.0,1.0
16961,photo show chris wallace and jeffrey epstein on epstein private island,0.0,0.0,0.0,0.0,6.0,10.0,11.0,6.0,5.0,0.0,0.0,0.0,1.0
16962,were experiencing a net outflow of illegal undocumented worker from america back to mexico,0.0,0.0,0.0,0.0,3.0,14.0,14.0,9.0,3.0,2.0,1.0,2.0,3.0
16963,sarah eckhardt refused to take her own pay increase repeatedly,0.0,0.0,0.5,0.0,2.0,10.0,10.0,6.0,4.0,0.0,0.0,0.0,0.0
16964,ninetyfive percent of oregonian now have health insurance coverage ten of thousand for the very first time,0.0,0.0,0.0,0.0,2.0,16.0,17.0,11.0,5.0,1.0,0.0,0.0,1.0
16965,west virginia is the state with the oldest population,0.0,0.0,0.0,0.0,2.0,8.0,9.0,7.0,2.0,0.0,0.0,0.0,0.0
16966,biden lead disappears in nv az ga pa,0.0,0.0,0.0,0.0,9.0,8.0,8.0,7.0,1.0,0.0,0.0,0.0,0.0
16967,chile rank third internationally in economic freedom while the u rank th,0.0,0.0,0.0,2.0,3.0,11.0,12.0,9.0,2.0,1.0,1.0,2.0,5.0
16968,former president donald trump wa blocked from getting troop out of afghanistan by liz cheney and others,0.0,0.0,0.5,0.0,7.0,17.0,17.0,13.0,3.0,1.0,1.0,0.0,2.0
16969,say country hiphop star lil na x wa dropped from wrangler endorsement after coming out of the closet,0.0,0.0,1.0,0.0,5.0,18.0,18.0,13.0,4.0,1.0,2.0,0.0,4.0
16970,these photo show jacob blake posing with a gun,0.0,0.0,0.0,0.0,3.0,9.0,9.0,9.0,0.0,0.0,0.0,0.0,1.0
16971,woman in virginia have been incarcerated at an increasingly high rate it around a percent increase in the past four or five year,0.0,0.0,0.0,3.0,3.0,22.0,23.0,18.0,3.0,2.0,0.0,0.0,2.0
16972,say ibm leader told obama that using ibm technology to cut fraud could pay for health care reform,0.0,0.0,1.0,0.0,8.0,17.0,18.0,17.0,1.0,0.0,2.0,2.0,5.0
16973,with net ohio manufacturing job lost sen rob portman call nafta a proven success,0.0,0.0,0.0,6.0,10.0,14.0,14.0,11.0,2.0,1.0,1.0,1.0,2.0
16974,breaking santa fe killer express his love for obama,0.0,0.0,0.0,0.0,4.0,9.0,9.0,7.0,2.0,0.0,1.0,1.0,3.0
16975,twothirds of wisconsinite receiving unemployment check are not required to search for work due to current work search exemption,0.0,0.0,0.5,0.0,2.0,16.0,19.0,12.0,5.0,2.0,0.0,0.0,0.0
16976,the centerpiece of senator mccains education policy is to increase the voucher program in dc by slot,0.0,0.0,0.0,4.0,6.0,16.0,17.0,10.0,6.0,1.0,0.0,0.0,0.0
16977,say the public option considered in the health care law backed by u senate candidate tammy baldwin wa wildly unpopular,0.0,0.0,1.5,0.0,6.0,19.0,20.0,16.0,4.0,0.0,1.0,2.0,4.0
16978,i found the republican vote for the recovery act obamacare help u from falling into a great depression,0.0,0.0,0.0,0.0,7.0,17.0,18.0,13.0,5.0,0.0,2.0,1.0,4.0
16979,and a of today new jersey state government ha less employee than when christie whitman left office in,0.0,0.0,0.0,4.0,5.0,18.0,18.0,14.0,4.0,0.0,0.0,1.0,1.0
16980,say stacey abrams posed with a campaign sign that described her a a communist and part of the muslimbrotherhood,0.0,0.0,1.5,0.0,5.0,17.0,19.0,15.0,3.0,1.0,0.0,0.0,0.0
16981,despite touting the economic stimulus a a great triumph the very same report however note that unemployment will average percent for the rest of the year,0.0,0.0,0.5,2.0,2.0,22.0,26.0,17.0,8.0,1.0,3.0,1.0,10.0
16982,we spent billion on a border wall and quit when it wa finished,0.0,0.0,0.0,2.0,1.0,13.0,13.0,11.0,2.0,0.0,0.0,1.0,1.0
16983,austin is the biggest city in america with a tier one research university utaustin but without a medical school,0.0,0.0,0.0,0.0,7.0,18.0,19.0,12.0,7.0,0.0,0.0,0.0,0.0
16984,the democrat green new deal includes working towards ending air travel,0.0,0.0,0.5,0.0,5.0,11.0,11.0,7.0,4.0,0.0,1.0,0.0,3.0
16985,at this point in rick perry wa ahead at percent and we had seven more lead before it finally settled on mitt romney,0.0,0.0,0.5,7.0,5.0,22.0,23.0,20.0,3.0,0.0,0.0,0.0,3.0
16986,say patrick murphy switched his vote on all aboard florida because his father tried to get in a bid to build it and wa unsuccessful,0.0,0.0,0.5,0.0,6.0,23.0,25.0,20.0,4.0,1.0,0.0,1.0,1.0
16987,damage by protester to the wisconsin state capitol will cost  million to repair,0.0,0.0,0.0,2.0,3.0,13.0,14.0,10.0,4.0,0.0,2.0,1.0,4.0
16988,hillary clinton indicted,0.0,0.0,0.0,0.0,2.0,3.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0
16989,say bill white didnt pay tax while earning  annual salary a deputy secretary of energy,0.0,0.0,0.5,6.0,3.0,16.0,16.0,14.0,2.0,0.0,1.0,0.0,1.0
16990,the election wa stolen from donald j trump,0.0,0.0,0.5,4.0,4.0,8.0,8.0,7.0,1.0,0.0,1.0,1.0,3.0
16991,say charleston church shooter dylann roof wa raped and beaten in prison,0.0,0.0,0.0,0.0,4.0,12.0,12.0,10.0,2.0,0.0,0.0,1.0,1.0
16992,a sign in dearborn mich for the advancement of islamic agenda for america say allah be praised america we will kill you all and nothing you can do to stop it,0.0,0.0,0.5,0.0,9.0,28.0,31.0,24.0,6.0,1.0,1.0,1.0,3.0
16993,democratic u house candidate julie lassa pushed for a canadianstyle government takeover of health care,0.0,0.0,0.5,0.0,7.0,15.0,15.0,10.0,4.0,1.0,2.0,0.0,2.0
16994,according to a recent poll there are more young republican enrolled in their parent health insurance plan than young democrat,0.0,0.0,0.5,0.0,3.0,19.0,20.0,15.0,5.0,0.0,0.0,0.0,0.0
16995,a a result of the massive decline in natural gas price were saving life per year in the u,0.0,0.0,0.0,5.0,3.0,16.0,19.0,16.0,3.0,0.0,1.0,1.0,3.0
16996,say his act reform have saved the taxpayer some  billion,0.0,0.0,1.5,3.0,2.0,11.0,11.0,9.0,2.0,0.0,1.0,0.0,1.0
16997,the socalled doc fix in the fiscal cliff deal will cut payment for treating illness disproportionately impacting minority including end stage renal disease and diabetes,0.0,0.0,0.5,0.0,1.0,24.0,25.0,15.0,9.0,1.0,2.0,4.0,8.0
16998,say one in four woman and one in seven men have been victim of domestic violence in their lifetime,0.0,0.0,0.5,0.0,1.0,16.0,19.0,16.0,3.0,0.0,0.0,0.0,0.0
16999,another great endorsement barrow journal explains the difference between me and jody hice,1.0,0.0,0.0,0.0,5.0,13.0,13.0,7.0,5.0,1.0,2.0,0.0,5.0
17000,raphael warnock and catherine cortez masto voted to allow hundred of million of dollar of covid relief fund to be squandered on leisure project,0.0,0.0,1.0,0.0,10.0,21.0,24.0,16.0,8.0,0.0,2.0,0.0,3.0
17001,covid is targeted to attack caucasian and black people the people who are most immune are ashkenazi jew and chinese,0.0,0.0,0.0,2.0,11.0,17.0,20.0,16.0,4.0,0.0,0.0,2.0,4.0
17002,one industry in america ha increased it employment base in the last four year by people the united state government,0.0,0.0,0.0,6.0,4.0,18.0,20.0,15.0,5.0,0.0,0.0,0.0,0.0
